(0.005455013298426887, -0.010206690632975307, -0.9999330309056885)
(0.03554768389591677, -0.010700341260815434, -0.9993106948624827)
(-0.18309723924022728, 0.009842491128375501, -0.9830455362550582)
(-0.0124824439765727, 0.024559715039771425, -0.9996204324590093)
(0.011090542814283752, 0.0013402781402421706, -0.9999375998104039)
(-0.42288503911411535, -0.34751197394445255, -0.8369012317225273)
(-0.011715105371696944, 0.013019736177839743, -0.999846609623691)
(-0.126988569902266, -0.15104648081606528, -0.980336097339713)
(-0.22681012326409608, 0.053674913400731834, -0.9724588277435449)
(-0.028783105269529628, 0.12066720859621682, -0.9922756459878678)
(0.19700038279094828, 0.017262846189090054, -0.9802514184236979)
(-0.01388402648727589, -0.009629668576418594, -0.9998572414558035)
(-0.02683797252398573, -0.0015953634615051761, -0.9996385236905526)
(0.01315424162532595, 0.013543156030981733, -0.9998217585409827)
(0.18678316682139445, -0.2116526921698012, -0.9593305929081207)
(-0.123930790675878, -0.1715505172395684, -0.9773492616036952)
(0.047499948762942695, -0.1363379404556127, -0.9895229764183546)
(0.10091944082028335, 0.1482676067716447, -0.9837845207395419)
(-0.10134356190087, 0.06912467666195968, -0.9924471076775951)
(-0.006504538501928148, 0.008909459518845224, -0.9999391544038863)
(-0.0075146310841460685, -0.03639515267328291, -0.99930922300435)
(-0.0035733976195395306, 0.016113725391865577, -0.9998637800637886)
(-0.032675338017336124, -0.05992435593620619, -0.9976679777616818)
(0.24183020948872266, -0.23049883246233668, -0.9425436000589787)
(0.04441413218838576, -0.10172044607216006, -0.993821078319852)
(-0.11174309125128436, 0.07641365534700117, -0.9907948500240182)
(-0.24517906096716294, -0.20061362961587648, -0.9484942802545538)
(-0.008567425787338944, -0.01023598461912508, 0.999910907948431)
(0.03311586968702056, -0.030652374406135365, 0.9989813667522225)
(-0.09293057787990104, -0.1761673488182411, 0.9799637610163244)
(-0.13771950608875547, -0.2135611857448369, 0.967173695664811)
(-0.20180384025437814, 0.024597853814464724, 0.9791170285753934)
(-0.00989919748591211, -0.016582608971086814, 0.9998134940921967)
(-0.13392681296206488, 0.23063737972441808, 0.9637790243845726)
(-0.06453450334489248, -0.017551542961821792, 0.9977611143042644)
(0.056150547788721625, 0.14391975442101873, -0.9879950507317433)
(-0.2617772348054298, -0.19509749638561297, -0.9452034946199092)
(-0.07639070645446155, 0.013623628800706038, -0.9969848828872426)
(0.05659385969473063, 0.018008899080331642, -0.9982348494211007)
(-0.07347312496966245, -0.10086930603871036, -0.9921829886701653)
(0.018160106377525142, -0.15163422036195462, -0.988269838531754)
(-0.0444684039116069, 0.04765966680122781, -0.9978732971745211)
(0.0024355345944661335, 0.02658406622713854, -0.9996436142916486)
(-0.07712720013403679, -0.017184411772798818, -0.9968731569219361)
(-0.05316640361587671, -0.05098536911253778, -0.9972832223912182)
(-0.1262634041670246, 0.05303985821491945, -0.9905777739323126)
(-0.1365389297028369, -0.017022973326247613, -0.9904884345890858)
(-0.00889803893843741, -0.03478882080717984, -0.9993550734598269)
(-0.40296086587685476, -0.11100253906726114, -0.9084607734472615)
(0.06581219967912438, 0.10727823957353542, -0.9920484532962078)
(0.18389598808081864, 0.11165941225850619, -0.9765830436895084)
(-0.033956332492015094, 0.03388489602986236, -0.998848727938689)
(0.09146809734916254, 0.09171282273886362, -0.9915756881411494)
(-0.024597932635870564, 0.00582394968691184, -0.9996804606073311)
(0.1486398048767806, 0.03706014855848846, -0.988196718166487)
(0.04077785793880222, -0.1568457103574865, -0.9867809227201235)
(0.07146987891562757, -0.011693059503743471, -0.9973742170154728)
(-0.23492334849253033, 0.051060280558476334, -0.9706718642684287)
(0.009872885291546216, 0.09044560448915691, -0.9958524583313589)
(-0.08051499613977658, 0.10129296028416848, -0.9915931986422061)
(0.0656348733373258, 0.1462848110340166, -0.9870627221523135)
(-0.0004699257667921095, 0.09417285367449894, -0.9955557507244761)
(-0.021225051510843383, 0.01402678182186146, -0.999676320905964)
(-0.09545697418332945, -0.06637179323300238, -0.9932183803891261)
(0.038596447029346295, -0.06990506248012132, -0.9968066996746968)
(0.21757709738151593, 0.08310344523902127, 0.9724988555697325)
(-0.13532400802803995, 0.27214155007013674, 0.952694279177035)
(-0.06883993524897905, 0.08667695772656478, 0.9938552049037042)
(0.07168059622023473, 0.030030598905566686, 0.9969754536872433)
(0.16055243376940287, 0.047227900331594755, 0.9858967701747432)
(0.14120678522315885, 0.07759358649064346, 0.9869345870636309)
(-0.031939383762076064, 0.1747349426144462, 0.9840973405077493)
(-0.05762409233571432, 0.12193891146214976, 0.99086344460471)
(-0.2857138796746245, 0.19864984205103098, 0.9374997702476383)
(-0.05634795954983642, -0.06459805463591982, 0.9963192253448815)
(-0.024937610476627396, 0.11115658058228566, 0.9934899748749203)
(-0.07709524898157141, -0.04519734199855929, 0.9959987564554158)
(-0.18299022909344675, -0.05203867730060323, 0.981736498313642)
(0.054231244034922806, -0.15781846545360445, 0.9859778416030931)
(-0.08216942860969766, -0.047208966123092805, 0.9954996225612265)
(-0.1491733670130049, -0.0746268342682018, 0.9859909442693222)
(-0.007601981077531264, -0.010186984245554075, 0.9999192143546786)
(0.03938578162357551, -0.03182480252259126, 0.9987171482208054)
(0.10260473043890361, 0.06019594329954901, 0.9928991477999352)
(-0.007461749065587673, 0.07514150010841233, 0.9971449630130714)
(0.07888398079705525, -0.1228182468249798, 0.9892891366129763)
(0.05410969306666607, 0.1178337852665761, 0.9915580367109036)
(-0.04708817172846816, 0.05819003184928742, 0.9971943763763659)
(0.05388654224533663, 0.020108179997489824, -0.9983445806243604)
(-0.022538761265033347, -0.03980363651036034, -0.998953289579242)
(-4.951521967745562e-05, 0.0790324015049953, -0.9968720464836981)
(0.0022606429755933004, 0.008290157654948723, -0.9999630807081794)
(0.017076037315900152, 0.019674679358957253, -0.9996606003748013)
(0.009570550152045615, -0.1441942998746938, -0.9895031118967914)
(-0.11366733433805096, -0.19048498197006414, -0.9750872826308146)
(0.04552218708773267, 0.07541143897048763, -0.9961128677791237)
(-0.1977978044830684, -0.023784847950944033, -0.9799542384977108)
(-0.007904606781215223, -0.025796444146389225, -0.9996359640694389)
(0.017185653916672487, 0.07087165734436914, -0.9973373859856647)
(-0.04893762735383354, 0.21944692335632462, -0.9743963035943952)
(-0.06960192682644842, 0.23292766947700844, -0.9700001405020802)
(0.1180381914247679, 0.17224226657118785, -0.9779568431027975)
(0.13133135637155385, 0.06403595341826629, -0.9892681494435276)
(-0.018645777581217125, 0.001390185237591199, -0.999825185901714)
(-0.20904330189318418, -0.032234872251541535, -0.9773749592375087)
(-0.22367071660718463, -0.1593569322011715, -0.9615491556295288)
(-0.04786288076529575, -0.006281157463523068, -0.9988341662687383)
(-0.015280667598908927, 0.009445501877870941, -0.9998386288256754)
(-0.12528710549954514, 0.14859693599239554, -0.9809291981632607)
(-0.1492774174598168, -0.04030823793103362, -0.9879734301039794)
(0.15763799467222755, -0.21295928553755777, -0.9642606521781606)
(0.12920188753276138, 0.1712208303922045, -0.9767242699440696)
(0.06163972755608473, 0.2583493721878345, -0.9640830596359233)
(-0.022003225521153552, 0.09749516960485767, -0.9949927386520895)
(0.050435310501398524, -0.10865531863914052, -0.9927992250128191)
(-0.057051714072229774, 0.07945775811437637, -0.9952042838517415)
(-0.01668458557408937, 0.008031623911535616, -0.9998285441122216)
(-0.14430702863257197, -0.026545564330067908, -0.98917683682021)
(0.007242582202711325, 0.01890144094875752, -0.9997951192784937)
(-0.07283715058196966, 0.0714314484363684, -0.9947825378792)
(0.05470286200151698, 0.02945387320681703, -0.9980681671318646)
(-0.03980315992622338, 0.1966504807000743, -0.979665400481367)
(-0.05877920415547746, -0.11493139835394706, -0.9916328851098349)
(0.014676944275041086, 0.0015988240871127686, -0.9998910095946887)
(0.10557695530189999, 0.00248573412584146, -0.9944080287462669)
(-0.05800659757472645, -0.07134520852624464, -0.9957635742776246)
(0.09306195762028073, -0.11277415533644915, -0.98925298176555)
(0.2256915259727258, -0.2542608877664228, 0.940433270389948)
(0.0495089496229607, -0.1747825225150534, 0.9833615478197762)
(0.09019869353845676, -0.08373295483628625, 0.9923975957036273)
(-0.02182701323546838, -0.01719406986794287, 0.9996138981899937)
(-0.014578482280370066, 0.11915504464904093, 0.9927686252038216)
(-0.04962694330664627, 0.04984859141062929, 0.9975230746365795)
(-0.02344298149548966, -0.01468777174697351, 0.9996172747505472)
(0.08822352945704895, 0.10934789197049176, 0.9900806267025686)
(0.05956143899849644, 0.11596026800600867, -0.9914664145740909)
(-0.04958427237689585, -0.042168466106790405, -0.997879361646013)
(-0.0014618921208644743, 0.0014523398316388875, -0.9999978767879661)
(0.011343096834882067, -0.02456403335189967, -0.999633904196772)
(-0.12432018017236716, 0.0774860651535557, -0.9892120109000543)
(-0.008988891007529797, 0.007196052695589244, -0.9999337061345902)
(0.0074488817483276395, 0.11001690461253602, -0.9939018034293808)
(-0.00900191814243502, 0.06880103428109237, -0.9975897870124818)
(-0.12744521231419845, -0.0330016882919066, -0.9912964271236292)
(-0.23051077380778864, 0.14521743899740858, -0.9621728943228283)
(-0.001242322111140968, -0.010861028269787487, -0.9999402455650512)
(0.0027204259115074392, 0.007911661821659371, -0.999965001832604)
(-0.1931410248772425, -0.047581628920704555, -0.9800165983791401)
(-0.004666006700293493, -0.06968251043173761, -0.9975583071286628)
(-0.03782181554886694, 0.03811372689343873, -0.9985573864785537)
(0.10743521033715464, -0.12163380770157665, -0.9867435798645093)
(-0.06286270760368264, -0.10598931160439423, -0.9923782271988641)
(0.20367027606472882, 0.03720761491196993, -0.9783322605537853)
(0.041337447633525946, 0.01144801687886119, -0.9990796556494816)
(0.03691034932363787, -0.06550165522232151, -0.9971695739822506)
(-0.044551227596070456, -0.047993620401606166, -0.9978535967367306)
(0.02348632323633461, -0.12363784342512893, -0.992049432384305)
(0.22856511417548184, 0.09795363091378273, -0.9685881863685698)
(0.08264542386981519, -0.024271792748995075, -0.9962834004389155)
(-0.0059796281417846915, -0.005728719652512517, -0.999965712321392)
(-0.01654122361904007, -0.0030421458967241303, -0.9998585566316508)
(-0.030527280630057718, 0.1079063366608731, -0.9936922600311245)
(-0.14351027010982645, 0.03409801510612721, -0.9890612355859606)
(0.050000193936491584, -0.12429578639449135, -0.9909846306027598)
(0.056823607672389455, -0.1213655420748868, -0.9909800617610646)
(0.02336436625515695, -0.005909072252130134, -0.9997095524474165)
(0.1719954718049813, 0.1254001277450946, -0.9770836021754207)
(0.07772772819693878, -0.07959559143433283, -0.993792202672954)
(0.19107668058623323, 0.23212537097292235, 0.9537334608195467)
(0.09757206341388534, 0.12101222920333837, 0.987843982025702)
(-0.06834427612273433, 0.24020965386986928, 0.9683121305183453)
(0.09262760536863153, -0.09079750511992513, 0.9915522879746032)
(0.054048747318581274, 0.0038746214975941664, 0.9985307808082545)
(-0.03162230774494099, -0.04727117877297197, 0.9983814227590064)
(0.12176649434231436, 0.06670220057320396, 0.9903149687318047)
(0.026098674963055943, -0.1432272511313498, 0.9893456492543594)
(0.10486832839123594, 0.05120748302709031, 0.9931668678436963)
(-0.03472428177343004, 0.005064671009519849, 0.9993840970131979)
(0.09851197347052054, -0.06760612024213856, 0.9928367456882068)
(0.23491220311233615, -0.17742740195262854, 0.9556860226377955)
(-0.039234358977381034, -0.3778583366843028, 0.9250317521435716)
(-0.01206898733949476, -0.01681889175633348, 0.9997857092520817)
(0.02866899105419262, -0.00527560881430954, 0.9995750381555019)
(-0.11450412216622471, 0.2794689971251109, 0.9533026201856507)
(-0.07767388897585817, 0.23113374909946344, 0.9698164553144024)
(-0.052272444111727295, 0.03667033017461848, 0.9979593571240618)
(-0.04462599889542878, 0.008815732056314515, 0.9989648657940361)
(0.015235206425708029, -0.14489289983478634, 0.9893300440513432)
(-0.1204359238106782, -0.14777424714218104, -0.9816608172568722)
(-0.012935991638022344, 0.05220623963935252, -0.9985525367566093)
(0.11242466101506036, 0.05995658979311572, -0.9918497380833595)
(0.12264297606580665, 0.09312550419890678, -0.9880720322372359)
(-0.0060079046339121525, 0.11224817000703291, -0.9936620418492306)
(0.07935538888726903, -0.020749692025835962, -0.9966304091966004)
(0.018968791092790774, 0.029000373751445072, -0.9993994012839684)
(-0.07721899647949555, 0.009857716538156465, -0.9969654216708587)
(0.022683801903004373, -0.04918814225651786, -0.9985319082495951)
(-0.08428463470131314, -0.04927430346364102, -0.9952226601979274)
(0.07856931001822665, -0.16471193354132946, -0.9832074259648045)
(0.020514785800968452, 0.10023934743666725, -0.994751836785945)
(-0.02623208253542173, 0.18848718720975086, -0.981725245729991)
(-0.044275826800111856, -0.006708239415417538, -0.9989968221596663)
(-0.07488090278669751, 0.19392696802676754, -0.9781539661371282)
(0.014620305418387667, 0.009033777644991924, -0.9998523078589827)
(-0.04049884028504105, -0.01026523192439868, -0.9991268532819569)
(-0.14024372315135764, -0.14235312593180757, -0.9798302330782044)
(0.05919923210740063, -0.0972586206680034, -0.9934969610540596)
(0.010916692474428906, 0.09372114221020755, -0.9955386347742777)
(-0.02991226698354325, -0.12398302008409294, -0.9918333867211431)
(0.010893983878060844, 0.022924705635595163, -0.9996778375990867)
(-0.07985045573364241, 0.022594616671147174, -0.9965507453294155)
(-0.018368345377479917, 0.11986624820814566, -0.9926201118396689)
(0.00628300290300201, 0.11397615036576624, -0.9934636183687459)
(-0.025734661616585348, -0.01301147733722946, -0.9995841278496685)
(-0.1060194360350617, 0.08667504615970426, -0.9905792828219357)
(0.03399512990877339, -0.0308696474212565, -0.9989451416422089)
(-0.10613967971300917, -0.0015872219361542453, -0.9943499630999868)
(-0.2458896590886831, 0.2489936899514901, -0.9367712729997608)
(-0.12575085625792298, -0.007584768355707791, -0.9920328590522541)
(-0.013637043697626345, 0.039866299802241635, -0.9991119602823634)
(0.004363848848051868, -0.0029827698474816423, -0.9999860298560517)
(0.13633878782612474, 0.01902780183832028, -0.990479519067055)
(-0.15417005436510875, -0.028297490474283368, -0.9876390263501728)
(0.02965811354057719, 0.1103263626429063, -0.9934528121693552)
(0.026811720868579324, 0.07926729628961503, -0.9964927633269596)
(-0.031302661646405265, -0.1358598971965456, -0.9902334228390772)
(-0.16503454782014546, -0.19874427349947285, -0.9660560603696696)
(0.003904707386880201, -0.014802763887469737, 0.9998828088538749)
(0.011692497566340955, -0.14929825426833812, 0.9887230738549029)
(0.11139877837388645, -0.12014500626923881, 0.986486436625142)
(-0.019866185049900887, -0.06900190311916461, 0.9974187044854816)
(-0.08538187179785149, 0.0008250995424822879, 0.9963479588873759)
(-0.06645572810207435, 0.00765247128398321, 0.9977600292082616)
(-0.06807170120020199, -0.09590417094940942, 0.9930602365869942)
(-0.013670341280801107, 0.06409661455848323, 0.9978500617685042)
(0.1135254410546912, 0.05462237945724197, -0.9920324439733647)
(0.021450162901204814, -0.04686523381885669, -0.9986708869145108)
(0.010086529428566356, 0.014525101823067781, -0.9998436294446829)
(0.03305381961067023, -0.053669734423344995, -0.9980115252922047)
(0.07948110558609438, 0.11258790748683409, -0.9904578319860711)
(-0.056695258080845724, -0.00913302449689338, -0.9983497561349356)
(-0.004314980813271347, -0.049691944922279026, -0.9987552711001941)
(-0.08093984703088844, -0.13348474173730343, -0.9877401302397012)
(-0.026767257659014054, -0.10670403941312882, -0.9939304612951237)
(0.10529650655725704, 0.12067239376099537, -0.9870921026382639)
(0.1847042612625695, 0.05959821841847473, -0.9809854169317668)
(-0.006643545242534414, 0.11551005949093324, -0.9932840930282794)
(0.21762843631837622, -0.01452349930600632, -0.975923630041576)
(-0.11473888262073735, -0.2136945604356575, -0.9701389713103766)
(0.03779090636081413, 0.03348536151637485, -0.9987244754988964)
(-0.1541655545749241, -0.17447060008734702, -0.9725188900416111)
(0.004908873049238816, -0.00328451231267737, -0.9999825573200036)
(-0.09683251678754688, 0.06263509613506364, -0.9933278957246398)
(0.12533860898490537, 0.06662434006999401, -0.9898744518412256)
(-0.01425269375977012, 0.09265680757537435, -0.995596091158724)
(-0.00021392330270581861, 5.6795236176412765e-05, -0.9999999755055605)
(-0.042306450400941116, -0.06723328513783228, -0.9968399317964984)
(0.1242785699347888, 0.05313914075052796, -0.990823429666083)
(-0.011283090908484414, -0.0041357715135740625, -0.9999277910197008)
(-0.052920369434211925, -0.00595779557867092, -0.9985809627520391)
(-0.027210436242645877, -0.03588216290479852, -0.9989855166841801)
(-0.06546850974975561, -0.3376216567360502, -0.939002391442083)
(-0.02872383181780266, -0.30369730629360225, -0.9523354911141937)
(0.0019913903587898043, -0.0012588974537742744, -0.999997224766969)
(-0.0082942766732725, -0.01014086309039455, -0.99991418025261)
(0.03616510577109777, -0.022325952837099018, -0.9990964102400133)
(0.0028988751141991852, -0.005337077275453072, -0.9999815558945215)
(0.003677649037730442, 0.1466081549410079, -0.9891878101767878)
(0.015241948314718503, 0.03633174702949148, 0.9992235421412751)
(0.017260409931785087, 0.10065625108082626, 0.9947715302356317)
(0.013435821490918601, 0.004279493994337537, 0.999900577373579)
(-0.03895731278531587, -0.007867328093700285, 0.9992099043390298)
(0.021517363685171067, -0.1626727107233074, 0.986445432979428)
(0.22807870619746046, -0.14998626171806254, 0.9620209067765281)
(0.019586535416120716, 0.006481449185919705, 0.9997871565722594)
(0.02280659742044836, -0.01666199876179083, 0.9996010388706905)
(-0.21475969363389436, 0.14525803642834031, 0.9658045231014705)
(0.09639498123126951, 0.20741736533222405, 0.9734916764677867)
(0.05245277464144277, 0.1380712585669241, 0.9890323725693511)
(0.070020809882269, -0.07176749142915953, 0.9949605586943618)
(0.039454244629606755, -0.1365968051421276, 0.9898407323431738)
(0.09461638825854468, 0.030345218692121374, 0.9950512081171681)
(0.020887669381163848, 0.021112733402359585, 0.9995588815853241)
(-0.0942982238242882, -0.0011559760923300325, 0.9955433233681287)
(0.09581141777378102, -0.04238843505098382, 0.9944965524314836)
(-0.009576903815620853, 0.0033133339795052663, 0.9999486510472658)
(-0.032009527117709886, 0.07790520473098943, 0.9964467719098312)
(-0.011925641167228829, 0.023955586678213556, 0.9996418903535671)
(-0.13957086591427395, -0.23597760514292337, -0.9616831823729426)
(0.011202819564468496, 0.02450020199075874, -0.9996370526027024)
(-0.1053686884121904, 0.03618386525246905, -0.9937747065596336)
(0.11626318632786004, 0.028083184029032586, -0.9928213365352725)
(-0.059831806904155974, 0.07298335771634493, -0.995536832256362)
(-0.09412287270352977, 0.14476446310140811, -0.9849792561556797)
(-0.033942027102539934, -0.194828460111175, -0.9802498711690192)
(0.053602558838215596, 0.024680830953230516, -0.9982572926202211)
(-0.018439096348770327, -0.05144814115537331, -0.9985054273750832)
(0.1048119716951695, -0.03521472086495373, -0.9938683886832171)
(0.015261711154881142, -0.04747519295600248, -0.9987558191201767)
(0.0019702215579108125, -0.01086414854147363, -0.9999390423938259)
(-0.04428782310129006, 0.13526358202650163, -0.9898193532672054)
(0.06275822258404985, 0.0749474480400369, -0.995210673943149)
(-0.03845534141638397, 0.07216198982969167, -0.9966513101081886)
(0.05358942704705702, 0.08058355340033842, -0.9953062163124186)
(-0.07648825934399382, -0.05153952526887646, -0.9957375274225556)
(-0.14899346709005587, -0.054818518443764265, -0.9873175156959969)
(0.010227008854116733, -0.008316421710867545, -0.9999131189357527)
(-0.062064112635869265, -0.11150202102873966, -0.9918242511802323)
(-0.0034657294391204625, -0.03888621253961479, -0.9992376349966903)
(0.024407862731898548, -0.2250195807578509, -0.9740484816026468)
(-0.0609902679527605, -0.08916114824425088, -0.9941481161571535)
(-0.009343446283004186, -0.028400074560734408, -0.9995529679694325)
(-0.0015914232000448776, -0.0018968314026385005, -0.9999969346967161)
(0.2083646132301574, 0.048080168458091974, -0.9768687144926326)
(-0.16083801958916136, 0.06582965264807779, -0.9847830158399717)
(-0.040625784246008795, 0.04682056911841515, -0.9980768407100851)
(-0.029858794436052452, -0.1665308591651549, -0.9855840529049468)
(-0.12020920679141527, 0.18850978271527824, -0.9746865180268051)
(-0.1272744004403675, -0.04449826098343151, -0.9908688771790117)
(0.08539219908733944, -0.09121924177322277, -0.9921629010728765)
(-0.0018303022748813104, -0.0030646271609383715, -0.9999936290066788)
(-0.1425330188618312, 0.19491326297612183, -0.9704087584364303)
(-0.03785334998622657, -0.16659793238551807, -0.9852980527838724)
(-0.06881477462431851, 0.05525014281881078, -0.9960983628698048)
(0.012543192848974535, 0.07408120840693834, -0.9971733263952266)
(-0.04529672048532099, -0.07419561692760189, -0.9962144435521939)
(-0.3549157837196319, -0.0993022703949012, -0.9296095124088917)
(0.020223619961885066, -0.07580693169026775, 0.9969174059586603)
(0.04840191957473792, -0.06660668406338345, 0.9966046376670947)
(-0.06445407899018517, 0.10577122196088405, 0.9922994106147742)
(0.09368230235187608, -0.11636365991682304, 0.9887786025581327)
(0.051020459304248277, -0.06912958753768011, 0.9963021694542543)
(-0.23317123182101357, -0.04722902784959975, 0.9712881115196731)
(0.10239350653640539, 0.1257239292870894, 0.9867669752397442)
(0.015388118556895014, 0.01704670837388809, 0.9997362729944805)
(0.06577318666153285, 0.03408629907817387, -0.9972522309483898)
(0.06744385905928765, 0.16864748916413838, -0.9833663357436143)
(0.0789741875871643, 0.013220648499896978, -0.9967889907840022)
(0.038926298752550444, -0.09064724710853832, -0.9951220125477432)
(0.0034387901204950676, -0.012108038173170497, -0.9999207819293008)
(0.030502341214963157, -0.005855590598407421, -0.999517543237311)
(-0.005269026486180132, -0.059169282131428656, -0.9982340574293883)
(-0.010518500276926773, 0.1148525321164397, -0.9933268631313493)
(-0.15658979821750638, 0.05912761695797545, -0.9858922659231442)
(0.00029607688178376546, -0.002786144902419069, -0.999996074859828)
(0.19249984228365666, 0.2098688927016648, -0.958592123166545)
(0.15053612891554474, 0.08586538312519826, -0.9848685241553237)
(0.10801735957886971, 0.019464398667469, -0.9939584434040102)
(0.046614964615662134, 0.12325114988071961, -0.9912800810704112)
(0.0002711981470525009, 0.0004724491430509002, -0.9999998516216752)
(-0.057687675020227744, 0.04270777131438947, -0.997420762978252)
(0.232651355203327, 0.005846925201020422, -0.9725426265145137)
(-0.0024883747757802853, -0.03165041291241612, -0.9994959026196399)
(0.00033249743316908135, -0.01065659468870898, -0.999943161602247)
(-0.0028279942590251836, -0.026369337430439628, -0.9996482683884119)
(-0.014969520661136198, -0.0346011125724169, -0.9992890855302717)
(0.07678208593072161, -0.11267054971662795, -0.9906613238169139)
(0.01066748729222937, -0.17643734199265407, -0.9842540673349729)
(0.10086629006133593, 0.050765879108633664, -0.9936039538204294)
(0.11861474209067265, 0.004717841660653779, -0.992929143961858)
(0.10473365743775992, 0.1467789587559666, -0.9836090678039849)
(-0.10992746519396947, 0.28930498643510055, -0.9509040841324717)
(-0.01817523165569958, -0.0644882712764364, -0.9977529372655529)
(0.11998941260600486, 0.0037628388233641656, -0.9927680403329144)
(-0.061705729091628754, -0.0032853926835498025, -0.9980889785946869)
(0.10567962861966897, 0.03809210968573488, -0.9936703715390224)
(0.16358278613725646, 0.17393631044581162, -0.9710750908081572)
(0.10975401237931053, -0.020469955703200468, -0.993747974931346)
(-0.06772906815049126, -0.0671654217517913, 0.9954403947240488)
(-0.0630374604173944, -0.03165721664378597, 0.9975089469365644)
(0.05560952767945027, -0.08170339637730996, 0.995104082722848)
(0.20506767608704607, 0.15026232382218932, 0.9671444991643254)
(0.2345775542202182, -0.016583750276887375, 0.9719559405049256)
(0.3037446417313147, 0.02249920988876668, 0.9524877837399788)
(0.06903989831588545, 0.06919244915043651, 0.9952114837666899)
(0.06294492002230012, 0.018578194158964962, 0.9978440698551944)
